Time,Open,High,Low,Close,Volume,Turnover
2021-04-25 15:00:00,2344.700,2357.150,2335.200,2341.800,4540.24000,10632334.03
2021-04-25 14:00:00,2316.450,2347.100,2305.050,2344.700,8422.04000,19747157.19
2021-04-25 13:00:00,2320.100,2322.500,2303.000,2316.450,3493.90000,8093444.66
2021-04-25 12:00:00,2288.350,2324.650,2281.150,2320.100,7098.11000,16468325.01
2021-04-25 11:00:00,2261.700,2294.250,2256.750,2288.350,4431.89000,10141715.48
2021-04-25 10:00:00,2257.650,2290.000,2238.250,2261.700,11615.54000,26270866.82
2021-04-25 09:00:00,2230.950,2260.750,2197.700,2257.650,10668.89000,24086619.51
2021-04-25 08:00:00,2197.700,2238.500,2186.850,2230.950,5122.49000,11428019.07
2021-04-25 07:00:00,2182.300,2198.700,2165.050,2197.700,7892.82000,17346050.51
2021-04-25 06:00:00,2205.050,2210.450,2182.000,2182.300,2250.63000,4911549.85
2021-04-25 05:00:00,2192.750,2211.800,2192.450,2205.050,4336.40000,9561978.82
2021-04-25 04:00:00,2189.850,2200.000,2173.300,2192.750,3839.13000,8418252.31
2021-04-25 03:00:00,2244.850,2245.950,2184.600,2189.850,5757.38000,12607798.59
2021-04-25 02:00:00,2240.800,2251.000,2233.800,2244.850,2866.16000,6434099.28
2021-04-25 01:00:00,2217.250,2251.200,2217.200,2240.800,2771.94000,6211363.15
2021-04-25 00:00:00,2215.350,2245.200,2204.050,2217.250,6331.82000,14039227.89
2021-04-24 23:00:00,2240.400,2261.350,2204.000,2215.350,6878.22000,15237664.68
2021-04-24 22:00:00,2286.800,2293.950,2235.350,2240.400,4274.81000,9577284.32
2021-04-24 21:00:00,2293.850,2297.200,2273.200,2286.800,2639.32000,6035596.98
2021-04-24 20:00:00,2271.350,2295.100,2251.800,2293.850,2971.95000,6817207.51
2021-04-24 19:00:00,2265.600,2284.850,2265.550,2271.350,2431.79000,5523446.22
2021-04-24 18:00:00,2249.700,2289.950,2241.600,2265.600,4946.26000,11206246.66
2021-04-24 17:00:00,2236.850,2253.000,2214.350,2249.700,5532.62000,12446735.21
2021-04-24 16:00:00,2251.000,2262.500,2232.000,2236.850,4933.17000,11034761.31
2021-04-24 15:00:00,2198.400,2264.500,2173.300,2251.000,10841.35000,24403878.85
2021-04-24 14:00:00,2217.200,2226.200,2188.700,2198.400,7032.21000,15459610.46
2021-04-24 13:00:00,2226.050,2232.800,2208.950,2217.200,6075.99000,13471685.03
2021-04-24 12:00:00,2180.000,2242.450,2165.150,2226.050,11137.47000,24792565.09
2021-04-24 11:00:00,2190.000,2221.650,2157.000,2180.000,11566.73000,25215471.40
2021-04-24 10:00:00,2252.450,2252.800,2186.550,2190.000,8062.45000,17656765.50
2021-04-24 09:00:00,2275.750,2277.900,2251.000,2252.450,3431.69000,7729710.14
2021-04-24 08:00:00,2274.400,2303.600,2266.000,2275.750,3792.42000,8630599.81
2021-04-24 07:00:00,2280.200,2292.950,2265.750,2274.400,6318.05000,14369772.92
