Time,Open,High,Low,Close,Volume,Turnover
2024-01-28 00:00:00,42095.800,42839.900,41587.400,42016.100,95870.89600,4052150920.99
2024-01-27 00:00:00,41805.500,42193.300,41365.000,42095.800,45700.26900,1909352762.02
2024-01-26 00:00:00,39954.000,42238.100,39810.000,41805.500,161746.76200,6656186498.71
2024-01-25 00:00:00,40078.100,40324.300,39537.000,39954.000,94694.21800,3779735470.44
2024-01-24 00:00:00,39900.100,40565.300,39488.000,40078.100,123100.52100,4918850661.62
2024-01-23 00:00:00,39559.300,40180.000,38531.500,39900.100,189987.29800,7455938467.59
2024-01-22 00:00:00,41585.600,41695.000,39360.000,39559.300,233028.91600,9442745343.17
2024-01-21 00:00:00,41691.900,41867.800,41493.000,41585.600,31700.95400,1321711123.23
2024-01-20 00:00:00,41663.000,41874.900,41412.600,41691.900,39254.92200,1633740439.14
2024-01-19 00:00:00,41330.500,42199.000,40269.000,41663.000,164161.20500,6761206624.46
2024-01-18 00:00:00,42782.100,42931.300,40669.000,41330.500,153800.04700,6428031715.25
2024-01-17 00:00:00,43128.100,43197.000,42195.700,42782.100,92130.55100,3930268065.34
2024-01-16 00:00:00,42508.100,43579.900,42003.900,43128.100,127527.62100,5474144916.63
2024-01-15 00:00:00,41731.000,43394.600,41710.600,42508.100,111679.64200,4762593699.68
2024-01-14 00:00:00,42855.000,43110.300,41708.800,41731.000,81035.03800,3447425115.80
2024-01-13 00:00:00,42797.900,43267.600,42449.000,42855.000,82905.62400,3553965095.50
2024-01-12 00:00:00,46347.700,46550.000,41323.000,42797.900,265780.73300,11781100034.54
2024-01-11 00:00:00,46659.900,49054.400,45525.300,46347.700,271464.98600,12748030657.05
2024-01-10 00:00:00,46128.000,47732.000,44301.000,46659.900,322480.71100,14773330182.36
2024-01-09 00:00:00,46972.800,48083.400,44750.000,46128.000,237993.41700,11063731806.94
2024-01-08 00:00:00,43936.200,47318.300,43136.900,46972.800,228622.43200,10335328706.33
2024-01-07 00:00:00,43972.400,44509.600,43577.000,43936.200,73660.89600,3245710612.49
2024-01-06 00:00:00,44156.800,44229.400,43400.700,43972.400,54322.09000,2379850493.57
2024-01-05 00:00:00,44156.300,44436.400,42181.000,44156.800,194356.60200,8492204192.31
2024-01-04 00:00:00,42871.900,44875.500,42637.000,44156.300,164677.97300,7207270337.25
2024-01-03 00:00:00,44989.000,45567.800,40210.000,42871.900,308217.55300,13228994107.34
2024-01-02 00:00:00,44235.500,45946.500,44208.700,44989.000,180530.08300,8166222223.80
2024-01-01 00:00:00,42324.800,44284.900,42211.200,44235.500,79123.43900,3416032597.23
2023-12-31 00:00:00,42177.200,42945.900,42012.500,42324.800,59446.76400,2526438126.99
2023-12-30 00:00:00,42095.300,42654.000,41554.400,42177.200,68905.51600,2904352198.70
2023-12-29 00:00:00,42607.000,43170.000,41278.000,42095.300,135840.80700,5747579113.90
2023-12-28 00:00:00,43454.000,43849.500,42302.200,42607.000,101490.44200,4357311655.59
2023-12-27 00:00:00,42552.000,43710.000,42138.700,43454.000,98585.24000,4238358630.82
2023-12-26 00:00:00,43611.800,43634.100,41655.000,42552.000,117392.67700,4995694898.90
2023-12-25 00:00:00,43022.300,43874.500,42742.700,43611.800,73588.36500,3195501881.70
2023-12-24 00:00:00,43735.700,43987.000,42534.100,43022.300,69561.20100,3020040770.50
2023-12-23 00:00:00,44010.000,44029.200,43262.900,43735.700,48410.03500,2114074737.18
2023-12-22 00:00:00,43902.100,44473.900,43414.100,44010.000,103438.93600,4537713688.67
2023-12-21 00:00:00,43710.000,44290.000,43324.300,43902.100,116069.19200,5083284463.26
2023-12-20 00:00:00,42298.000,44355.000,42206.300,43710.000,169804.36100,7381169778.95
2023-12-19 00:00:00,42683.600,43548.000,41836.400,42298.000,141858.49600,6055490945.69
2023-12-18 00:00:00,41395.200,42810.600,40566.000,42683.600,163735.59000,6788858998.44
2023-12-17 00:00:00,42296.300,42479.200,41255.500,41395.200,89308.20400,3745131768.15
2023-12-16 00:00:00,41979.700,42783.300,41619.800,42296.300,59710.18600,2528144846.77
2023-12-15 00:00:00,43050.000,43112.500,41671.600,41979.700,108220.71300,4584090122.54
2023-12-14 00:00:00,42896.900,43475.000,41190.000,43050.000,171113.50700,7304773196.58
2023-12-13 00:00:00,41526.000,43600.000,40510.900,42896.900,172684.16600,7238303546.32
2023-12-12 00:00:00,41272.100,42168.100,40683.900,41526.000,155775.79100,6468328258.05
2023-12-11 00:00:00,43823.800,43854.800,40167.700,41272.100,292825.60800,12222666527.90
2023-12-10 00:00:00,43740.000,44114.600,43570.800,43823.800,54340.96100,2382783412.18
2023-12-09 00:00:00,44209.700,44416.100,43326.600,43740.000,79852.85700,3512784007.90
2023-12-08 00:00:00,43308.000,44777.000,43005.000,44209.700,119680.38100,5245628886.22
2023-12-07 00:00:00,43785.200,44087.700,42833.400,43308.000,151152.49500,6566936970.64
2023-12-06 00:00:00,44103.400,44331.600,43379.400,43785.200,147887.82600,6492978307.22
2023-12-05 00:00:00,42006.900,44555.000,41380.000,44103.400,238309.72200,10230933845.07
2023-12-04 00:00:00,39999.900,42479.300,39996.600,42006.900,270587.62900,11224101415.93
2023-12-03 00:00:00,39455.000,40439.900,39280.000,39999.900,93221.86000,3703892763.62
2023-12-02 00:00:00,38684.800,39894.000,38640.000,39455.000,90701.73700,3556047054.12
2023-12-01 00:00:00,37727.400,39031.600,37612.800,38684.800,143622.97500,5528059646.62
2023-11-30 00:00:00,37858.600,38145.000,37429.000,37727.400,79915.75800,3017164906.50
2023-11-29 00:00:00,37820.000,38600.100,37566.000,37858.600,122257.01700,4642067004.96
2023-11-28 00:00:00,37256.000,38430.000,36880.000,37820.000,144642.74400,5451297091.31
2023-11-27 00:00:00,37455.400,37569.300,36714.500,37256.000,108615.92200,4027459181.32
2023-11-26 00:00:00,37791.000,37827.000,37124.400,37455.400,77450.45900,2903754457.69
2023-11-25 00:00:00,37725.000,37900.000,37582.800,37791.000,31725.92000,1197623639.97
2023-11-24 00:00:00,37297.700,38435.700,37256.600,37725.000,159248.04300,6023643620.24
2023-11-23 00:00:00,37424.000,37677.000,36867.300,37297.700,82102.26200,3062654065.58
2023-11-22 00:00:00,35741.100,37888.000,35613.000,37424.000,152505.06000,5615861246.16
2023-11-21 00:00:00,37469.300,37693.200,35720.000,35741.100,218739.16800,8061566947.05
2023-11-20 00:00:00,37386.900,37846.700,36620.100,37469.300,152675.08100,5697581996.87
2023-11-19 00:00:00,36597.400,37534.700,36378.800,37386.900,68516.97000,2524309463.02
2023-11-18 00:00:00,36638.200,36898.200,36203.300,36597.400,47285.07700,1727496387.91
2023-11-17 00:00:00,36178.500,36939.100,35870.400,36638.200,139270.14900,5064114300.04
2023-11-16 00:00:00,37893.900,37968.100,35500.000,36178.500,188403.95800,6911098056.39
2023-11-15 00:00:00,35560.500,38016.900,35384.900,37893.900,199400.60800,7336292679.09
2023-11-14 00:00:00,36485.200,36786.200,34542.900,35560.500,185436.28000,6676126778.93
2023-11-13 00:00:00,37089.500,37473.000,36327.900,36485.200,110926.08200,4086121739.26
2023-11-12 00:00:00,37163.000,37260.300,36748.800,37089.500,43636.65900,1618511816.04
2023-11-11 00:00:00,37335.200,37429.300,36613.600,37163.000,63620.86900,2358067377.65
2023-11-10 00:00:00,36726.500,37604.200,36360.000,37335.200,128742.65900,4764244196.81
2023-11-09 00:00:00,35641.700,38149.000,35554.200,36726.500,342798.62100,12609017140.54
2023-11-08 00:00:00,35424.500,36187.700,35075.000,35641.700,142056.78600,5050664117.24
2023-11-07 00:00:00,35072.900,35927.900,34526.600,35424.500,147118.12400,5169331494.77
2023-11-06 00:00:00,35035.800,35310.900,34750.000,35072.900,89574.04000,3138674464.29
2023-11-05 00:00:00,35075.000,35449.000,34415.800,35035.800,114892.32400,4024772541.10
2023-11-04 00:00:00,34720.100,35279.000,34588.200,35075.000,67541.28200,2354573775.14
2023-11-03 00:00:00,34958.500,34959.700,34131.700,34720.100,159625.64700,5508892755.75
2023-11-02 00:00:00,35442.400,36084.200,34295.700,34958.500,188074.06900,6606207018.21
2023-11-01 00:00:00,34667.100,35749.800,34058.000,35442.400,196036.32700,6819721452.22
2023-10-31 00:00:00,34501.600,34761.000,34041.400,34667.100,94084.31600,3236108458.47
2023-10-30 00:00:00,34535.800,34913.200,34026.400,34501.600,100478.78800,3463482158.59
2023-10-29 00:00:00,34097.400,34795.000,33936.100,34535.800,64826.58700,2232426800.02
2023-10-28 00:00:00,33911.000,34592.700,33881.000,34097.400,54426.81300,1858806789.35
2023-10-27 00:00:00,34166.100,34276.300,33350.000,33911.000,106620.95600,3616224865.95
2023-10-26 00:00:00,34505.000,34845.100,33751.000,34166.100,120771.12200,4139243186.53
2023-10-25 00:00:00,33935.800,35184.800,33685.000,34505.000,182268.98100,6277178201.73
2023-10-24 00:00:00,33092.900,35299.900,32843.300,33935.800,318075.96900,10850154732.07
2023-10-23 00:00:00,29978.700,36743.500,29875.000,33092.900,397499.89900,12576797402.48
2023-10-22 00:00:00,29891.600,30321.000,29605.900,29978.700,78161.77900,2337862568.11
2023-10-21 00:00:00,29652.700,30382.000,29450.300,29891.600,100368.07800,3001302680.46
2023-10-20 00:00:00,28696.900,30260.000,28555.600,29652.700,213127.03900,6285962238.28
2023-10-19 00:00:00,28309.100,28922.100,28074.000,28696.900,124173.79200,3544393612.44
2023-10-18 00:00:00,28380.700,28993.700,28125.000,28309.100,115382.25300,3283034624.22
2023-10-17 00:00:00,28480.900,28600.000,28026.000,28380.700,117600.78700,3334895536.68
2023-10-16 00:00:00,27139.300,30625.800,27098.000,28480.900,367390.42700,10411193399.59
2023-10-15 00:00:00,26841.600,27283.100,26800.000,27139.300,58245.98100,1574580429.25
2023-10-14 00:00:00,26846.700,26978.800,26780.000,26841.600,24675.89800,663208238.74
2023-10-13 00:00:00,26746.400,27120.100,26670.200,26846.700,94437.72800,2536370019.50
2023-10-12 00:00:00,26865.500,26932.000,26540.100,26746.400,83182.28700,2223943068.56
2023-10-11 00:00:00,27378.000,27465.400,26523.000,26865.500,164050.79300,4421165371.89
2023-10-10 00:00:00,27579.200,27721.700,27282.300,27378.000,97856.07400,2687780705.94
2023-10-09 00:00:00,27899.000,27971.500,27250.000,27579.200,127589.17300,3515633960.11
2023-10-08 00:00:00,27942.300,28077.700,27665.100,27899.000,60590.68700,1689228513.01
2023-10-07 00:00:00,27912.500,28020.800,27817.500,27942.300,36960.95100,1031568952.75
2023-10-06 00:00:00,27397.300,28285.000,27132.000,27912.500,169373.77400,4690417625.65
2023-10-05 00:00:00,27764.700,28115.000,27336.600,27397.300,138162.85500,3824597664.38
2023-10-04 00:00:00,27413.200,27825.000,27175.600,27764.700,109483.59600,3013819936.08
2023-10-03 00:00:00,27484.100,27662.000,27150.500,27413.200,105579.96700,2895036422.97
2023-10-02 00:00:00,27979.000,28591.700,27253.600,27484.100,230561.08400,6464720379.49
2023-10-01 00:00:00,26953.500,28350.000,26942.900,27979.000,92312.11300,2539825526.56
2023-09-30 00:00:00,26894.700,27082.000,26876.200,26953.500,27217.00500,733983297.08
2023-09-29 00:00:00,27010.700,27238.900,26641.000,26894.700,105074.22300,2830366251.84
2023-09-28 00:00:00,26359.500,27312.700,26322.000,27010.700,166833.29100,4474100609.16
2023-09-27 00:00:00,26207.400,26838.700,26087.500,26359.500,137145.59400,3624261854.23
2023-09-26 00:00:00,26287.500,26382.500,26075.600,26207.400,64863.98400,1700119068.51
2023-09-25 00:00:00,26232.900,26437.000,25971.300,26287.500,103955.42200,2722911571.68
2023-09-24 00:00:00,26565.600,26724.900,26079.000,26232.900,52046.10700,1376155093.06
2023-09-23 00:00:00,26565.700,26620.000,26496.100,26565.600,15215.50900,404189897.71
2023-09-22 00:00:00,26554.500,26732.900,26455.300,26565.700,55278.12500,1470519674.72
2023-09-21 00:00:00,27110.600,27149.900,26363.000,26554.500,132916.23300,3548554441.78
2023-09-20 00:00:00,27193.000,27383.100,26710.500,27110.600,129859.23800,3517385966.24
2023-09-19 00:00:00,26749.300,27484.900,26651.100,27193.000,152346.58500,4134514448.46
2023-09-18 00:00:00,26514.600,27400.000,26350.300,26749.300,184832.86300,4978997730.38
2023-09-17 00:00:00,26550.000,26609.300,26380.000,26514.600,33314.10900,882787603.72
2023-09-16 00:00:00,26588.900,26765.400,26430.000,26550.000,41608.69000,1104773651.31
2023-09-15 00:00:00,26510.000,26890.900,26204.800,26588.900,93787.13800,2485053914.13
2023-09-14 00:00:00,26207.800,26863.200,26105.500,26510.000,128898.61300,3415713966.35
2023-09-13 00:00:00,25825.000,26397.000,25740.500,26207.800,126346.88900,3298828903.41
2023-09-12 00:00:00,25154.700,26584.000,25122.000,25825.000,219432.33400,5694332535.23
2023-09-11 00:00:00,25826.400,25890.000,24853.400,25154.700,172002.65700,4355505884.64
2023-09-10 00:00:00,25889.700,26020.000,25543.100,25826.400,55650.03800,1435018130.48
2023-09-09 00:00:00,25896.900,25939.800,25784.800,25889.700,17249.29700,446122956.61
2023-09-08 00:00:00,26245.200,26436.300,25631.900,25896.900,92708.16900,2408461411.15
2023-09-07 00:00:00,25749.500,26450.000,25601.700,26245.200,99199.97600,2578173332.53
2023-09-06 00:00:00,25781.900,26052.400,25342.400,25749.500,93493.24900,2401426407.19
2023-09-05 00:00:00,25811.900,25900.000,25542.000,25781.900,60842.83600,1565098519.92
2023-09-04 00:00:00,25959.900,26089.000,25616.300,25811.900,65625.43100,1695988201.77
2023-09-03 00:00:00,25857.700,26133.000,25783.000,25959.900,47583.25600,1234235741.62
2023-09-02 00:00:00,25793.700,25975.000,25742.500,25857.700,33745.87700,871572007.47
2023-09-01 00:00:00,25924.100,26145.000,25305.400,25793.700,148689.96800,3830517039.08
2023-08-31 00:00:00,27282.700,27627.500,25627.200,25924.100,230575.97600,6116726550.37
2023-08-30 00:00:00,27702.600,27756.200,26969.500,27282.700,122130.80400,3334714060.04
2023-08-29 00:00:00,26102.400,28140.800,25910.900,27702.600,276545.16400,7530797181.29
2023-08-28 00:00:00,26085.400,26243.500,25842.000,26102.400,79527.36600,2070158788.91
2023-08-27 00:00:00,26008.500,26170.000,25957.300,26085.400,53404.48300,1391706882.63
2023-08-26 00:00:00,26045.900,26115.000,25974.300,26008.500,24080.42100,626920768.50
2023-08-25 00:00:00,26161.600,26301.300,25755.000,26045.900,104937.76100,2730966889.17
2023-08-24 00:00:00,26422.900,26573.600,25834.000,26161.600,109799.86600,2877537696.71
2023-08-23 00:00:00,26044.000,26823.800,25801.000,26422.900,152407.64300,4004699107.39
2023-08-22 00:00:00,26112.900,26127.400,25267.300,26044.000,118180.89300,3054563472.85
2023-08-21 00:00:00,26176.500,26279.700,25794.200,26112.900,82183.66100,2138719355.90
2023-08-20 00:00:00,26088.800,26307.000,25940.200,26176.500,50738.24000,1325109502.09
2023-08-19 00:00:00,26040.500,26263.300,25785.700,26088.800,64301.32000,1672687739.81
2023-08-18 00:00:00,26610.100,26820.000,25572.900,26040.500,183621.32100,4809396819.71
2023-08-17 00:00:00,28727.800,28780.000,24200.900,26610.100,358194.26600,9796808419.33
2023-08-16 00:00:00,29194.400,29258.700,28714.100,28727.800,98336.23400,2856313972.67
2023-08-15 00:00:00,29422.600,29496.100,29049.700,29194.400,58347.30300,1708911478.64
2023-08-14 00:00:00,29301.300,29680.000,29080.000,29422.600,91780.55700,2699607516.24
2023-08-13 00:00:00,29417.800,29463.800,29266.600,29301.300,24728.64000,726325450.52
2023-08-12 00:00:00,29413.900,29469.000,29371.200,29417.800,14803.51500,435437192.55
2023-08-11 00:00:00,29441.400,29573.000,29215.100,29413.900,59907.29500,1762088712.02
2023-08-10 00:00:00,29565.800,29732.300,29308.800,29441.400,75390.97100,2224975076.92
2023-08-09 00:00:00,29755.100,30129.000,29364.600,29565.800,125656.26700,3734447979.22
2023-08-08 00:00:00,29200.000,30265.800,29126.400,29755.100,161151.51900,4774212379.71
2023-08-07 00:00:00,29075.700,29290.000,28677.100,29200.000,89115.39700,2584623443.31
2023-08-06 00:00:00,29055.900,29195.000,28980.000,29075.700,24619.68700,715862422.67
2023-08-05 00:00:00,29102.500,29140.700,28970.300,29055.900,21049.33600,611459150.09
2023-08-04 00:00:00,29177.600,29320.000,28788.000,29102.500,71456.17500,2080074294.87
2023-08-03 00:00:00,29169.800,29433.000,28951.000,29177.600,83576.21400,2440332342.33
2023-08-02 00:00:00,29700.100,30040.000,28901.600,29169.800,152586.22100,4489297997.42
2023-08-01 00:00:00,29224.400,29727.600,28555.600,29700.100,153844.83000,4467206955.16
